Sensing Range,Communication Range,Total Nodes,Unconnected Nodes,Intruder Distance Traveled,Detection Time,Total Detections,Transmit Distance,Transmit Hops to Base
71.0,92.299995,400,0.0,4.7,218593,1000,3366.0908379141842,59,400
73.0,94.899994,400,0.0,3.54,175358,1000,3394.0280733986738,59,400
75.0,97.5,400,0.0,2.542,150931,1000,4483.545495412155,79,400
15.0,21.0,400,400.0,1000.0,30106086,0,0,0,400
17.0,23.8,400,400.0,1000.0,30205574,0,0,0,400
19.0,26.6,400,400.0,1000.0,29991754,0,0,0,400
21.0,29.4,400,400.0,1000.0,29072058,0,0,0,400
23.0,32.2,400,400.0,1000.0,29066386,0,0,0,400
25.0,35.0,400,400.0,1000.0,29108738,0,0,0,400
27.0,37.8,400,398.0,1000.0,28998972,0,0,0,400
29.0,40.6,400,398.0,1000.0,29952014,0,0,0,400
31.0,43.399998,400,398.0,1000.0,30280466,0,0,0,400
33.0,46.2,400,398.0,1000.0,30311089,0,0,0,400
